20120705,IF,20120705,2481.28474935759,393560
20120706,IF,20120706,2545.99460993205,498818
20120709,IF,20120709,2544.43925841256,389900
20120710,IF,20120710,2492.13355257534,354561
20120711,IF,20120711,2510.18115569998,416553
20120712,IF,20120712,2608.33731487993,574219
20120713,IF,20120713,2642.19716053426,462616
20120716,IF,20120716,2732.51944564248,410927
20120717,IF,20120717,2881.53523334196,345624
20120718,IF,20120718,4024.654055362,538879
20120719,IF,20120719,4473.42613044925,509950
20120720,IF,20120720,4418.95487389723,393533
20120723,IF,20120723,2383.53654190356,323611
20120724,IF,20120724,2388.19481451692,382759
20120725,IF,20120725,2372.42762986563,360716
20120726,IF,20120726,2387.92170169755,398290
20120727,IF,20120727,2372.94723853972,335669
20120730,IF,20120730,2376.65621195419,348383
20120731,IF,20120731,2352.30613994523,281810
20120801,IF,20120801,2383.48250970286,353141
20120802,IF,20120802,2365.49197039803,320906
20120803,IF,20120803,2383.37679673535,316772
20120806,IF,20120806,2451.59026935651,410283
20120807,IF,20120807,2418.95897353758,256746
20120808,IF,20120808,2470.42140886909,299579
20120809,IF,20120809,2549.05276544812,431167
20120810,IF,20120810,2525.57561149284,269865
20120813,IF,20120813,2626.17075247506,303892
20120814,IF,20120814,2799.78462875763,423817
20120815,IF,20120815,3506.7262400632,376490
20120816,IF,20120816,4106.42165298046,291166
20120817,IF,20120817,4195.11392078089,334132
20120820,IF,20120820,2293.22604170032,305640
20120821,IF,20120821,2320.62981483662,427409
20120822,IF,20120822,2276.20649179966,303454
20120823,IF,20120823,2315.00373440564,449426
20120824,IF,20120824,2265.94936173528,313130
20120827,IF,20120827,2251.54821911703,326166
20120828,IF,20120828,2258.04252253047,341606
20120829,IF,20120829,2231.19471341636,378798
20120830,IF,20120830,2227.7032686408,430735
20120831,IF,20120831,2212.56574117272,363800
20120903,IF,20120903,2263.22898729297,456305
20120904,IF,20120904,2208.43371548827,333756
20120905,IF,20120905,2208.6426803458,369420
20120906,IF,20120906,2247.98708445468,468734
20120907,IF,20120907,2423.82290888776,764040
20120910,IF,20120910,2451.35646094732,438846
20120911,IF,20120911,2460.0414339057,515715
20120912,IF,20120912,2542.79063997259,587437
20120913,IF,20120913,2568.78035502201,592958
20120914,IF,20120914,2706.27530271642,720252
20120917,IF,20120917,2795.70019575014,529239
20120918,IF,20120918,3201.84145427067,490812
20120919,IF,20120919,3911.90816511664,484399
20120920,IF,20120920,4032.16269313327,514218
20120921,IF,20120921,4139.75633385183,596583
20120924,IF,20120924,2244.44284091995,651513
20120925,IF,20120925,2228.48310552907,510450
20120926,IF,20120926,2200.12821484547,479701
20120927,IF,20120927,2308.76635886475,756469
20120928,IF,20120928,2356.83473998095,752956
20121008,IF,20121008,2358.07604239731,476256
20121009,IF,20121009,2434.91824853922,730920
20121010,IF,20121010,2391.4647482713,525865
20121011,IF,20121011,2406.58860575704,534790
20121012,IF,20121012,2438.21530052156,662601
20121015,IF,20121015,2527.04541267245,511266
20121016,IF,20121016,2650.18551665635,647783
20121017,IF,20121017,3041.53346405097,711447
20121018,IF,20121018,4076.27806815274,693929
20121019,IF,20121019,4290.13796287304,345019
20121022,IF,20121022,2392.25343497701,435535
20121023,IF,20121023,2375.2941765165,470149
20121024,IF,20121024,2353.9799862572,470438
20121025,IF,20121025,2341.89936857081,471001
20121026,IF,20121026,2304.08301309475,531788
20121029,IF,20121029,2265.24538035706,348999
20121030,IF,20121030,2276.61644983235,501477
20121031,IF,20121031,2295.55554741488,503290
20121101,IF,20121101,2392.40109584383,621358
20121102,IF,20121102,2382.96623525907,466928
20121105,IF,20121105,2392.59149749269,529364
20121106,IF,20121106,2402.9657064294,596177
20121107,IF,20121107,2413.47646344816,635375
20121108,IF,20121108,2393.21313186898,576446
20121109,IF,20121109,2371.96260746041,432469
20121112,IF,20121112,2482.15483967162,542402
20121113,IF,20121113,2563.79394541679,544267
20121114,IF,20121114,2896.17743079083,417877
20121115,IF,20121115,3804.5032271188,663331
20121116,IF,20121116,4016.59635976487,567654
20121119,IF,20121119,2181.78441109923,509660
20121120,IF,20121120,2170.234240008,481799
20121121,IF,20121121,2211.66906443198,733832
20121122,IF,20121122,2192.90483273958,535500
20121123,IF,20121123,2218.83495295814,637025
20121126,IF,20121126,2188.54550111065,486378
